text,vulgar,hate,religious,threat,troll,Insult
রানু পাগলী তো লতা মঙ্গশকর সম্পর্ক এ কি যেন আবোল তাবোল বলেছে এটা এক টা খানিক (মণ্ডল),1,0,0,0,0,1
নটা খুব খারাপ লাগছিল হঠাৎ কে জানি বললো মেন্টাল বেলের আইডিতে ঘুরে আসার এখন আর হাসি থামাতে পারছি না ।,0,0,0,0,1,0
আল্লাহ তুমি ঐডা আমার এক্স এর বাড়িতে ফালিও । আমিন !,0,0,0,0,1,0
আজ থেকে ওর সবকিছু দেখা বন্ধ। ওরে যেখানে দেকবেন জুতা মারবেন সবাই।,0,0,0,1,0,1
মাগির চিহারা দেখলে পিটাতে মন চায়,0,0,0,0,0,1
তর মরন আসছে সামনে ।,0,0,0,1,0,0
সব কিছুই ভালো ছিল কিন্তু লাস্টের চার লাইন টা অন্যরকম হতে পারত,0,0,0,0,0,0
খুব খুব ভালো লাগলো পঃ বঙ্গ,0,0,0,0,0,0
আই স্ট্রংলি ডাউট,0,0,0,0,0,0
হালার পো হালা তোরে কি শয়তানে লারে চারে ফইন্নির ঘরের ফইন্নি বাংলা লেখতে পারস না আবার ইংরেজি চোদাও না,1,0,0,0,0,1
"এক কাঠুরে কাঠ কাটতে গেছে বনে... নদীর পাড়ে কাঠ কাটছে, হুট করে কুড়ালটা পানিতে পড়ে গেলো",0,0,0,0,0,0
তবুও আমি তোরে নিয়া যামু শুয়োরের বাচ্চা,1,0,0,0,0,1
কাবিলা থেকে কালাম ভাল হইছে,0,0,0,0,0,0
"ফেনীতে পেট্রোলবোমাসহ আওয়ামীলীগ নেতার ভাতিজা আটক, কেমনে কি? ",0,1,0,0,0,0
লাখ অবৈধ ভারতিয় অবৈধ ভাবে আমাদের এই সোনার বাংলাদেশ থেকে প্রতিদিন লক্ষ লক্ষ টাকা পাচার করলেও কোন সমস্যা নাই তারা বাংলাদেশে সুন্দর জিবন যাপন করে আমাদের বাংলাদেশের বিরুদ্ধেই প্রতিনিয়ত ষড়যন্ত্রে লিপ্ত থাকলে ও কোন সমস্যা নাই বাংলাদেশের জন সংখ্যাটা হয়তো আরো বেশিও হতে পারে প্রতিষ্ঠিত গার্মেন্টস ব্যবসায়ীকে ভারতিয়রা প্রতারণা করে রাস্তার ভিখারি করে দিলেও কোন সমস্যা নাই মদ পেন্সিডিল ভারতিয় উলঙ্গ সিনেমা ও নাটক দিয়ে আমাদের যুব সমাজ ধংষ করলেও কোন সমস্যা নাই তথাকথিত সুপার পাওয়ার ইন,0,1,0,0,0,0
কি পাগলের সাথে ডিভেড করছেন ভাই ‌।গু গবর খায়ে মাথাটা নষ্ট করে ফেলেছে ।,0,0,1,0,0,1
"ছোট মেয়ে ফান্টা দিলো, তাও খেলো",0,0,0,0,0,0
"তুহিন মালিক ইসলামের দুশমন, ফরীদ উদ্দীন মাসউদ আওয়ামীলীগের বন্ধু",0,0,1,0,0,0
রানুর মুখে ঢুকিয়ে দাও মানে মানে খাবার খাবার ও খেতে পায় না তো,0,0,0,0,0,1
অনেক ধন্যবাদ মিজানুর রহমান ভাইকে এবং অপূব মিথিলা মেহেজবিনকে খুব ভাল লাগছে তবে জেরিনের বাবার অভিনয়টা লোভি দেখাছে,0,0,0,0,0,0
"মাগি এত দুধ রে, তোমরা খেল",1,0,0,0,0,0
ভাই সবই বুঝলামকিন্তু একটা জিনিস মাথায় আসতেছে না ভালোই যদি বাসতেন তাহলে বিয়ে করতে রাজি হননি কেনতা ও ফ্যামিলি এত প্রেশার দেওয়ার পর,0,0,0,0,0,0
"জরি, মৃন্ময়ী, কুটু মিয়া, মিসির আলী, ছোট মীর্জা …  কেউই বইয়ে আঁটকে নেই",0,0,0,0,0,0
যুগে যুগে আরিপ্পার মতো মাদারচোদ তৈরী হবে বাংলা ভাষার বলাৎকারের জন্য,0,0,0,0,1,1
দৌড় দিয়ে বাসায় গেলাম...,0,0,0,0,0,0
হায় রে গর্দভ,0,0,0,0,0,1
মন খারাপ হলে মাথায় হাত বুলিয়ে দিবে এমন কিছু কেয়ারিং জ্বিন বা পরী বিক্রয় হবে ।,0,0,0,0,1,0
